S|K2|n07|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K2|n07|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K3|n01|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K3|n01|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K3|n22|D	¬(A⋁B⋁C)	true	SATISFIABLE	[[¬A, ¬B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A⋀¬B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C) | -------------------------------------------------------------------------------------- |
S|K3|n22|O	A⋁B⋁C	true	SATISFIABLE	[[A], [B], [C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A) ⋁ ( B) ⋁ ( C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A⋁B⋁C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C) | -------------------------------------------------------------------------------------- |
S|K3|n23|D	(A)⋀¬(A⋁B)	true	CONTRADICTION		
S|K3|n23|O	(A)⋀(A⋁B)	true	SATISFIABLE	[[A]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( A) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( A) |  |  | MINIMAL NORMAL FORMS : |  | ( A) | -------------------------------------------------------------------------------------- |
S|K3|n02|D	(A)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[A, ¬B], [A, ¬C]]	MINIMAL NORMAL FORMS : |  | ( A) ⋀ ( ¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K3|n02|O	(A)⋀(A⋀B⋀C)	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K3|n12|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K3|n12|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n16|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K3|n16|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n24|D	(B⋀C⋀D)⋀¬(A⋁B⋁C⋁D)	true	CONTRADICTION		
S|K3|n24|O	(B⋀C⋀D)⋀(A⋁B⋁C⋁D)	true	SATISFIABLE	[[B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n25|D	¬(A⋁B⋁C⋁D)	true	SATISFIABLE	[[¬A, ¬B, ¬C, ¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A⋀¬B⋀¬C⋀¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) ⋀ ( ¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C⋀¬D) | -------------------------------------------------------------------------------------- |
S|K3|n25|O	A⋁B⋁C⋁D	true	SATISFIABLE	[[A], [B], [C], [D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A) ⋁ ( B) ⋁ ( C) ⋁ ( D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A⋁B⋁C⋁D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C⋁D) | -------------------------------------------------------------------------------------- |
S|K3|n03|D	(A⋀C)⋀¬((A⋁B)⋀C)	true	CONTRADICTION		
S|K3|n03|O	(A⋀C)⋀((A⋁B)⋀C)	true	SATISFIABLE	[[A, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 2 literals: | ( A⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 2 literals: | ( A) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀C) | -------------------------------------------------------------------------------------- |
S|K3|n05|D	(D)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[D, ¬A], [D, ¬B], [D, ¬C]]	MINIMAL NORMAL FORMS : |  | ( D) ⋀ ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K3|n05|O	(D)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[D, A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( D⋀A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( D) ⋀ ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( D⋀A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K3|n09|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K3|n09|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n13|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K3|n13|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n14|D	(A⋀B)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[A, B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀¬C) | -------------------------------------------------------------------------------------- |
S|K3|n14|O	(A⋀B)⋀(A⋀B⋀C)	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K3|n18|D	(A⋀C)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, C, ¬B], [A, C, ¬D]]	MINIMAL NORMAL FORMS : |  | ( A) ⋀ ( C) ⋀ ( ¬B⋁¬D) | -------------------------------------------------------------------------------------- |
S|K3|n18|O	(A⋀C)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, C, B, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀C⋀B⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( C) ⋀ ( B) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀C⋀B⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n20|D	¬((A⋁B)⋀C)	true	SATISFIABLE	[[¬A, ¬B], [¬C]]	MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B) ⋁ ( ¬C) | -------------------------------------------------------------------------------------- |
S|K3|n20|O	(A⋁B)⋀C	true	SATISFIABLE	[[A, C], [B, C]]	MINIMAL NORMAL FORMS : |  | ( A⋁B) ⋀ ( C) | -------------------------------------------------------------------------------------- |
S|K3|n06|D	(C)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[C, ¬A], [C, ¬B]]	MINIMAL NORMAL FORMS : |  | ( C) ⋀ ( ¬A⋁¬B) | -------------------------------------------------------------------------------------- |
S|K3|n06|O	(C)⋀(A⋀B⋀C)	true	SATISFIABLE	[[C, A, B]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( C⋀A⋀B) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( C) ⋀ ( A) ⋀ ( B) |  |  | MINIMAL NORMAL FORMS : |  | ( C⋀A⋀B) | -------------------------------------------------------------------------------------- |
S|K3|n10|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K3|n10|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K3|n19|D	(C)⋀¬(A⋁B⋁C⋁D)	true	CONTRADICTION		
S|K3|n19|O	(C)⋀(A⋁B⋁C⋁D)	true	SATISFIABLE	[[C]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( C) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( C) | -------------------------------------------------------------------------------------- |
S|K3|n07|D	(C)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[C, ¬A], [C, ¬B]]	MINIMAL NORMAL FORMS : |  | ( C) ⋀ ( ¬A⋁¬B) | -------------------------------------------------------------------------------------- |
S|K3|n07|O	(C)⋀(A⋀B⋀C)	true	SATISFIABLE	[[C, A, B]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( C⋀A⋀B) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( C) ⋀ ( A) ⋀ ( B) |  |  | MINIMAL NORMAL FORMS : |  | ( C⋀A⋀B) | -------------------------------------------------------------------------------------- |
S|K4|n01|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K4|n01|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K4|n22|D	¬(A⋁B⋁C)	true	SATISFIABLE	[[¬A, ¬B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A⋀¬B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C) | -------------------------------------------------------------------------------------- |
S|K4|n22|O	A⋁B⋁C	true	SATISFIABLE	[[A], [B], [C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A) ⋁ ( B) ⋁ ( C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A⋁B⋁C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C) | -------------------------------------------------------------------------------------- |
S|K4|n23|D	(A)⋀¬(A⋁B)	true	CONTRADICTION		
S|K4|n23|O	(A)⋀(A⋁B)	true	SATISFIABLE	[[A]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( A) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( A) |  |  | MINIMAL NORMAL FORMS : |  | ( A) | -------------------------------------------------------------------------------------- |
S|K4|n02|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K4|n02|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K4|n12|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n12|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K4|n16|D	(B)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[B, ¬A], [B, ¬C], [B, ¬D]]	MINIMAL NORMAL FORMS : |  | ( B) ⋀ ( ¬A⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n16|O	(B)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[B, A, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( B⋀A⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( B) ⋀ ( A) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( B⋀A⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K4|n24|D	(A)⋀¬(A⋁B⋁C⋁D)	true	CONTRADICTION		
S|K4|n24|O	(A)⋀(A⋁B⋁C⋁D)	true	SATISFIABLE	[[A]]	DISJUNCTIVE  Normal Forms (DNFs) with 1 literals: | ( A) |  | CONJUCTIVE Normal Forms (CNFs) with 1 literals: | ( A) |  |  | MINIMAL NORMAL FORMS : |  | ( A) | -------------------------------------------------------------------------------------- |
S|K4|n25|D	¬(A⋁B⋁C⋁D)	true	SATISFIABLE	[[¬A, ¬B, ¬C, ¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A⋀¬B⋀¬C⋀¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A) ⋀ ( ¬B) ⋀ ( ¬C) ⋀ ( ¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B⋀¬C⋀¬D) | -------------------------------------------------------------------------------------- |
S|K4|n25|O	A⋁B⋁C⋁D	true	SATISFIABLE	[[A], [B], [C], [D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A) ⋁ ( B) ⋁ ( C) ⋁ ( D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A⋁B⋁C⋁D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋁B⋁C⋁D) | -------------------------------------------------------------------------------------- |
S|K4|n03|D	¬((A⋁B)⋀C)	true	SATISFIABLE	[[¬A, ¬B], [¬C]]	MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B) ⋁ ( ¬C) | -------------------------------------------------------------------------------------- |
S|K4|n03|O	(A⋁B)⋀C	true	SATISFIABLE	[[A, C], [B, C]]	MINIMAL NORMAL FORMS : |  | ( A⋁B) ⋀ ( C) | -------------------------------------------------------------------------------------- |
S|K4|n05|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n05|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K4|n09|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n09|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K4|n13|D	(A⋀C)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, C, ¬B], [A, C, ¬D]]	MINIMAL NORMAL FORMS : |  | ( A) ⋀ ( C) ⋀ ( ¬B⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n13|O	(A⋀C)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, C, B, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀C⋀B⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( C) ⋀ ( B) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀C⋀B⋀D) | -------------------------------------------------------------------------------------- |
S|K4|n14|D	(A⋀B)⋀¬(A⋀B⋀C)	true	SATISFIABLE	[[A, B, ¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( ¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀¬C) | -------------------------------------------------------------------------------------- |
S|K4|n14|O	(A⋀B)⋀(A⋀B⋀C)	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K4|n18|D	(A)⋀¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, ¬B], [A, ¬C], [A, ¬D]]	MINIMAL NORMAL FORMS : |  | ( A) ⋀ ( ¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n18|O	(A)⋀(A⋀B⋀C⋀D)	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
S|K4|n20|D	¬((A⋁B)⋀C)	true	SATISFIABLE	[[¬A, ¬B], [¬C]]	MINIMAL NORMAL FORMS : |  | ( ¬A⋀¬B) ⋁ ( ¬C) | -------------------------------------------------------------------------------------- |
S|K4|n20|O	(A⋁B)⋀C	true	SATISFIABLE	[[A, C], [B, C]]	MINIMAL NORMAL FORMS : |  | ( A⋁B) ⋀ ( C) | -------------------------------------------------------------------------------------- |
S|K4|n06|D	¬(A⋀B⋀C)	true	SATISFIABLE	[[¬A], [¬B], [¬C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( ¬A⋁¬B⋁¬C) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C) | -------------------------------------------------------------------------------------- |
S|K4|n06|O	A⋀B⋀C	true	SATISFIABLE	[[A, B, C]]	DISJUNCTIVE  Normal Forms (DNFs) with 3 literals: | ( A⋀B⋀C) |  | CONJUCTIVE Normal Forms (CNFs) with 3 literals: | ( A) ⋀ ( B) ⋀ ( C) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C) | -------------------------------------------------------------------------------------- |
S|K4|n10|D	¬(A⋀B⋀C⋀D)	true	SATISFIABLE	[[¬A], [¬B], [¬C], [¬D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( ¬A) ⋁ ( ¬B) ⋁ ( ¬C) ⋁ ( ¬D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( ¬A⋁¬B⋁¬C⋁¬D) |  |  | MINIMAL NORMAL FORMS : |  | ( ¬A⋁¬B⋁¬C⋁¬D) | -------------------------------------------------------------------------------------- |
S|K4|n10|O	A⋀B⋀C⋀D	true	SATISFIABLE	[[A, B, C, D]]	DISJUNCTIVE  Normal Forms (DNFs) with 4 literals: | ( A⋀B⋀C⋀D) |  | CONJUCTIVE Normal Forms (CNFs) with 4 literals: | ( A) ⋀ ( B) ⋀ ( C) ⋀ ( D) |  |  | MINIMAL NORMAL FORMS : |  | ( A⋀B⋀C⋀D) | -------------------------------------------------------------------------------------- |
